	Central Pomo	Central Yana	Chimariko	Cocopa	Eastern Pomo	Highland Chontal	Ipai	Karok	Kashaya	Mohave	Northeastern Pomo	Northern Pomo	Northern Yana	Seri	Shasta	Southeastern Pomo	Southern Pomo	Tipai	Yahi	Yavapai
LONG_9															ʔúkːaxáwhiʔ					
LOUSE_1				ʔiʔˈiʎ̥						ɲiʔiːʎ										hʔˈel
LOUSE_2	ʧi				kiː			aʧiːʧ	ʔahʧi			ʧi					ʔˈahʧi			
LOUSE_3							əmiɬʲ								ʧʼiːtákʼ	ʦin				
LOUSE_4											t̪ˈikaː									
LOUSE_5													ʦina							
LOUSE_6						ɬˈajɡwi														
LOUSE_7														iː						
MAN_1		hisi											hisi						hihsi	
MAN_2								áβansa												
MAN_3																ʦˈawi				
MAN_4						ɡˈalʃans~ɡalʃˈans														
MAN_5					kaːkʰ									ktam						
MAN_6	bˈaja								hiʔbaja											
MAN_7																				pˌaˑhmˈija
MAN_8			ˈitʼʲi~ˈiʦʼʲi	ʔapˈa						ʔiːpa	bˈiki						ʔˈaʧːaj	ʔiːpˈa		
MAN_9							ʔiːkʷiʧ													
MAN_10												baː								
MAN_11															ʔawatíkhwaː					
MEAT_1				ʔimˈaːʧ																
MEAT_2															ʔaráwʔ					
MEAT_3			ˈaʔa					íːʃ												
MEAT_4													pasi						pahsi	
MEAT_5														ipχˈasi						
MEAT_6							kukʷaːjp			kʷiːkʷaj~kiːkʷaj										
MEAT_7	pʼʃe				biːʃˈe				bihʃe		bˈehʃe	biʃˈe				bxe	behʃe			
MEAT_8																		kʷak		
MEAT_9																				kʷˌeˑθˈoβa
MEAT_10						liʃˈikʼ														
MOON_1			ˈala~alla									da								
MOON_2				xʎ̥ʔa			xəɬʲaː			haʎʔa										hlˈa
MOON_3	lˈaːʃa								qʼalaːʃa				wakʼaːra				ʔalːˈaːʃa		wakʼaːra	
MOON_4						ɡalmˈut͡ɬʼa														
MOON_5					duːwˈelˌaː											ʔeweda				
MOON_6											dˈuwedakaː									
MOON_7														ˈiːʃaχ	ʧʼúːwar					
MOON_8								kúːsɾah												
MOUNTAIN_1							mat̪ət̪aj											matkʷat̪ˈaj		
MOUNTAIN_2		ʦiːkalla											ʦiːkalla						ʦiːkalxi	
MOUNTAIN_3						ɬiʍˈala					wˈiʃaː									
MOUNTAIN_4														ʔast						
MOUNTAIN_5				wiː						ʔaviː										ʔwˈíˑ
MOUNTAIN_6			ˈawu																	
MOUNTAIN_7	daːnˈo				daːnˈo				dono			danˈo				kno	dˈoːno			
MOUNTAIN_8															wákːwe					
MOUNTAIN_9								túːjʃip												
MOUTH_1							aː											aː		
MOUTH_2	ha			ʔijˈa						iːja		ha								jˈa
MOUTH_3			hˈawa								hˈamo									
MOUTH_4						lˈaɡo			ʔaha								ʔˈahːa			
MOUTH_5															ʔáw					
MOUTH_6		palla																	palla	
MOUTH_7					xˈaʦʼiːda											χˈast̪o				
MOUTH_8								apmaːn												
MOUTH_9														itˈɛːn						
NAME_1		ʦeːjauna											ʦeːjauna						ʦeːjauna	
NAME_2						laftˈine														
NAME_3														itˈaːsi						
NAME_4															kʼeːkwájik					
NAME_5																	ʔahʃiːjaw			
NAME_6									ʃihʧimaːʧʼ											
NAME_7				muʎ̥						imuːʎ										mˈul~mˈol
NAME_8								iθβuj												
NAME_9	ʃi				ʃi						ahʃˈin	ʃi				xi				
NAME_10							ʧəxiʧ													
NECK_1													tulla						tulla	
NECK_2										maʎaqe										mlqˈí
NECK_3			hˈikːi									kʰu								
NECK_4					qʼoj											qʼoj				
NECK_5	mja								mihja								mˈihja			
NECK_6				mpuk			iːpuk~əjəpuk								ʔíkʼːuk			iːpˈuk		
NECK_7						ɬˈahokʼ		βúːp						jaːp						
NECK_8											hˈuʔkʼa									
NEW_1							wəxaj													
NEW_2														kmaːkiːʔ						
NEW_3								píːt												
NEW_4										mapiːθ										
NEW_5	ʃwej				ʃiːwˈej				ʃiwej		ʃˈewej	ʃiwˈej					ʃˈeːwej			
NEW_6			ˈamani~ˈamanit	xaɲ																
NEW_7						ʔaʦʼˈe										qe				
NEW_8																				iβmˈû
NIGHT_1															ʔapxáː				pahsi	
NIGHT_2			hˈimːi~hˈimːe	ʧɲam						tiːɲam								t̪iːɲˈam		hiˑpˈaˑ
NIGHT_3	ʔaːwˈe				duːwˈe				duwe		dˈuwe	diwˈe				ʔewˈe	dˈuːwe			
NIGHT_4														iʔˈamok						
NIGHT_5						libˈuɡiʔ														
NIGHT_6							kuxun													
NIGHT_7		pasiːjauna											pasiːjauna							
NIGHT_8								ikxáɾam												
NOSE_1					lˈaboːbo															
NOSE_2						ɬˈaʔnaɬ														
NOSE_3				ʔixˈu			əxuː			iːhu				iːɸ				xu		hˈúː
NOSE_4			hˈoχu																	
NOSE_5	la								ʔila			la				la				
NOSE_6											lˈimo									
NOSE_7															ʔéːr					
NOSE_8								júfiβ												
NOSE_9													liːlimauna						niːnimauna	
NOSE_10																	hiːlˈamʔda			
NOT_1			xna											m		da				
NOT_2							umaːw				ʧʰˈoːt̪on							xəmˈaːw		
NOT_3	ʧʰow	kʰuː		lum	kʰuj			pu	t̪ʰin			kʼo	kʰuː		máː		t̪ʰot̪ʰ		kʰuː	ʔˈúmi
NOT_4						ʔaj														
NOT_5										mot										
ONE_1							ʔəxin̪k			ʔasentk										ʔsˈiti~ʔsˈiˑti
ONE_2		paiku											paiku						paiku	
ONE_3					kʼˈali			jíθa						tˈaʃo						
ONE_4	tʼaːtʼˈo		pʼun	ʃit					hku		ʧʼˈaːki	ʧʼaː			ʧʼéːʔaʔ	dan	ʧʼˈaːʔa	ʃin		
ONE_5						ʔanˈuli														
PERSON_1						ɡˈalʃans~ɡalʃˈans														
PERSON_2					kaːwkʰ															
PERSON_3																	ʔahʧˈahʧej			
PERSON_4		jaːna											jaːna						jaːxi	
PERSON_5								áɾaːɾ	ʔaʧaːʧ											
PERSON_6	ʧaːʧʼ											ʧaʔ								ʔpˈáˑ~ʔpˈâˑ
PERSON_7			ʦʼʲˈimar~tʼʲimar	ʧapˈaj			ʔiːpaj			piʔpa~piʔipa~piːpa								t̪iːpˈaj		
PERSON_8											t̪ˈaːt̪kaː									
PERSON_9															ʔís					
PERSON_10														ʃiːχkˈiːsaχ						
PERSON_11																ʔˈumt̪iwi				
RAIN (PRECIPITATION)_1	ʧʰe													ˈipka				kʷiː		
RAIN (PRECIPITATION)_2								paθɾih												
RAIN (PRECIPITATION)_3															ʔistúkʼ					
RAIN (PRECIPITATION)_4		pareːkʼu											parikʼu						parikʼu	
RAIN (PRECIPITATION)_5			hˈitakʰta																	
RAIN (PRECIPITATION)_6				pʔaj			ʔəkʷij													
RAIN (PRECIPITATION)_7						ɬˈaɡwi														
RAIN (PRECIPITATION)_8										kuvʔaw~kuvʔaw										kˌiβˈâwa~kˌiβˈâwa
RAIN (PRECIPITATION)_9					kʰiːkˈeː				ʔihʧʰe							sʦʼen	ʧˈehʧʰe			
RAIN (PRECIPITATION)_10												biʃˈemaː								
RAIN (PRECIPITATION)_11											ʃˈiʔt̪ʼoːn									
RED_1		pawatʔku											tawatʔsa						tawatʔsa	
RED_2	tʼas			xʷat			ʔəxʷat		kʼiːs	ʔahʷatm~ʔahʷaːtm		t̪ʼaʦʼ					hˈatʼːa	xʷat		ʔhʷˈati
RED_3																t̪ʼˈant̪ʼan				
RED_4			jˈeʦχol~jˈaʦχol								ʧʼabˈaran									
RED_5														kʔɛːɬ						
RED_6					qʼedˈaqʼedˌakʰ															
RED_7															ʔéʔextiʔ					
RED_8						ʔunʃalˈi														
RED_9								aːxkúniʃ												
ROAD_1					dˈadaj									ʔˈaːʔo						
ROAD_2	da								hiʔda		da	da					hˈiʔda			
ROAD_3		hiːja											hiːja						hiːja	
ROAD_4			hˈisːa			lˈane									ʔíʧːaː					
ROAD_5				waɲˈa			ʔuːnʲaː									dˈawa		waʔɲˈa		ʔɲˈa
ROAD_6										ʔavʔuɲe										
ROAD_7								impaːh												
ROOT_1														iχˈaːi						
ROOT_2																	sˈuːlen			
ROOT_3			ʔˈaʧi																	
ROOT_4												jem								
ROOT_5	saːmˈa			ʃma		lˈime	pəxəmaː			sama						sumˈa				
ROOT_6										ʔiʧsama										ʔʔˌiˑmsmˈáˑ
ROOT_7					ʦʰiʦʰ													waxənˈu		
ROOT_8								éːpuːm												
ROOT_9									ʔihqʰot											
ROOT_10															ʔaráːʔiʔ					
SALT_1			ˈakʼi		kʰeːʔˈeː						ʧʰˈeʔeː	ʃeʔˈeː								
SALT_2													wiːʦʰu							
SALT_3									taʔqʼo								taʔkʼo			
SALT_4				ʂʔiɾ			ʔəsilʲ			ʔaθʔiː										ʔθˈiˑ
SALT_5														ʔantˈip						
SALT_6															ʔáːtax					
SALT_7						ɬˈoʔwe														
SALT_8								júfiʃ												
SALT_9																		saːl		
SAND_1							məsxaɹaːj													
SAND_2										ʔamatsaʎʔaj										
SAND_3				mˌatʎ̥ʃʔˈaː																
SAND_4						ɬibˈimaʦʼ														
SAND_5														ʔamt						
SAND_6	mʦatʼ								mitaʧ			miʧˈatʼ				mat̪ˈak	mˈiːtaj			
SAND_7					tʰaːʔˈaː					saʎʔaj					tʼáʦːu					
SAND_8								júːx												
SAND_9			ʔamajˈaqʰa																	
SAND_10													kʰuiʔjauna							
SAND_11																				ʔhˌaʧwˈá
SAND_12											hˈino									
SAY_1			hˈekʼo									heʔ								
SAY_2										im	wˈeːn									
SAY_3									nihʧe					tˈɛːkɛ						
SAY_4	mi	tʰiː		ʔi	n̥iː		wiː	piːp					tʰiː					ʔi~i	tʰiː	ʔˈiˑ
SAY_5						dimˈiʔma														
SAY_6															kʼwísːik					
SAY_7																	ʧˈahnu			
SAY_8																muwˈat̪a				
SEE_1		tiwai											tiwai						tawai	
SEE_2														kˈiʔo						ʔˈuˑ
SEE_3								mah								mqo				
SEE_4	pʰwi									ijuːk										
SEE_5															kwímːik					
SEE_6				wiː			əwuːw											wiːw		
SEE_7					kaːr				ʧad		t̪aːn	ʧadi					ʧˈaːd			
SEE_8			hˈimamta																	
SEE_9						diʃˈimʔma														
SIT_1		wa		wa	kˈaː				ʧa				wa					wa	wa	wˈa
SIT_2								ikɾiː						kiːx						
SIT_3							wən̪ak			ivak					rísːawk					
SIT_4	ʔaːʧʰˈa										t̪ˈuman	ʧimˈa				sʦʼa				
SIT_5																	ʧˈiːjo			
SIT_6			hˈiwohintʼa																	
SIT_7						diɡuʦˈuja														
SKIN_1								máːn						inˈaːiɬ						
SKIN_2	ʦʼda				ʦʼiːdˈa				ʦʼiʔda								ʦʼˈiʔda			
SKIN_3		miwi									ʃˈuːru									
SKIN_4												sijˈan								
SKIN_5				ɲkʷʔaɬ			əkʷaɬʲ													
SKIN_6																qʼˈot̪al				
SKIN_7						ɬˈabit͡ɬʼ														
SKIN_8																				θpˈîla
SKIN_9										ʧaθkʷil										
SKIN_10															ʔíʧka					
SLEEP_1			pʰˈohmu											kiːm						
SLEEP_2								ikβíːtha												
SLEEP_3		samsi											sapsi						ʦamsi	
SLEEP_4	sma			ʃma			xəmaː			ismam		simˈa					sˈiːma	ʃəmˈa		smˈaː~smˈaˑ
SLEEP_5									simaːq							qnaq				
SLEEP_6					siːmˈaːmˈer															
SLEEP_7											ʃimˈaːkan									
SLEEP_8															ríʦmasaːkaʔ					
SLEEP_9						diʃmˈajʔma														
SMALL_1			ˈuleːta																	kˈeʧ
SMALL_2											t̪ʼˈuːjaʔan									
SMALL_3																kʼˈuʧʼin				
SMALL_4		tʼiniːku											tʼiniːku						tʼihniːku	
SMALL_5					buːhˈuʃ							biʧʼˈuʔ						ʎəpˈiʃ		
SMALL_6							ʔəst̪ik								ʔátʼuk					
SMALL_7														kˈisiɬ						
SMALL_8																	kiʦʼːˈidu			
SMALL_9				ʔiʎʧˈaʃ																
SMALL_10								nîːnamiʧ												
SMALL_11	kaːwˈi								qawi											
SMALL_12										iʧʔawk										
SMALL_13						ʔaɡˈaʔwa														
SMOKE (EXHAUST)_1			qʰe																	
SMOKE (EXHAUST)_2				xjaj																
SMOKE (EXHAUST)_3					saːxˈa					ʔahʷaː	ʃˈaha	sahˈa				ʦχa				
SMOKE (EXHAUST)_4									hosa								ʔohːˈosa			
SMOKE (EXHAUST)_5	hosˈaha	ʦʰeːkʼauna											ʦʰeːkʼauna							ʔˌohʷˈaja
SMOKE (EXHAUST)_6							ʔuːxuj								kʼuːʦá					
SMOKE (EXHAUST)_7						liɡuʃˈis														
SMOKE (EXHAUST)_8								ámkuːf												
SMOKE (EXHAUST)_9														ʔamkˈaːχat						
SNAKE_1					qaːlˈutʼuːdˌukʰ															
SNAKE_2						ɬajnˈofaɬ														
SNAKE_3				ʔawˈi						ʔave								aʔwˈi		ʔlwˈí~ʔlwˈî
SNAKE_4								ápsuːn												
SNAKE_5															núhuːsːu					
SNAKE_6												misakʰala								
SNAKE_7														ʃiːχkokˈaʃniʔantkʷkiːʔ						
STAND_1		waːkʼi											waːkʼi						waːkʼi	
STAND_2					kˈokʰ				t̪ʼeːt̪		t̪ˈoːn			kaːp						
STAND_3							pəxəkʷiː~pəxkʷiː													βskʷˈiˑ
STAND_4			hoːhˈatːa									t̪omˈa								
STAND_5																qt̪ˈomat̪				
STAND_6	ʧaːtˈom																ʧˈoht̪on			
STAND_7						deɡˈaʃu														
STAND_8				pʔaː						ivʔawm								pʔaw		
STAND_9															rákʼaːwaːʔ					
STAND_10								ihjáɾih												
STAR_1	kʰʔˈaːmul								qʰaːmoʦʼ								kʰˈamhun			
STAR_2										hamuse										hˌammsˈíˑ
STAR_3															xakːwéːsur					
STAR_4				kʷʎ̥ap			kʷən̪məsaːp													
STAR_5						ɡalʃˈamna														
STAR_6											kˈoʔtaikaː									
STAR_7													iʔlala						hiltaka	
STAR_8			mˈunːe									tʰotʰˈol								
STAR_9														ˈaʃox						
STAR_10								atájraːm												
STAR_11					ʔˈujaxo															
STAR_12																ʦʼeχajqʼujqʼuj				
STONE_1							ʔəwilʲ			ʔaviː								wiː		ʔwˈíˑ
STONE_2						ɬabˈik								ʔast						
STONE_3								as							ʔíʦːaʔ					
STONE_4		kʼaina		xuːɾ									kʼaina						kʼaina	
STONE_5	kʰbe		qʰˈaʔa		xaːbˈe				qʰaʔbe		kʰˈaʔbe	kʰabˈe				χabˈe	kʰˈaʔbe			
SUN_1													tʼuina						tʼuixi	
SUN_2												mˈit̪ʼaː				mʦˈilda				
SUN_3											dˈakaː				ʧʼúːwar					
SUN_4									haʔda								hˈaʔda			
SUN_5	da		ˈasːa	ɲa	laː		ʔənʲaː			ʔaɲa				ʃaːʔ				ɲa~ɲaː		ʔɲˈáː
SUN_6						ɡalʔˈora														
SUN_7								kúːsɾah												
SWIM_1		pʰuː	xuː						ʧiw				pʰuː						pʰuː	
SWIM_2							aːpuɬ													
SWIM_3								ikpuh												
SWIM_4												kʼot̪ˈama					ʔohkˈomaj			
SWIM_5						diɡafɡˈajʔma														
SWIM_6	kʰˈaʧde			xaʎ̥nup														xanˈup		
SWIM_7					xaːqaː									kˈakat		χajqam				
SWIM_8										ʔahaʎaʔoːpk										
SWIM_9																				ʔhˌaθpˈuˑji
SWIM_10															rumpakaʔ					
TAIL_1				ʃjuʎ̥			xəjuɬ											ʃəjˈuɬ		
TAIL_2											ʃˈiʔbaː									
TAIL_3			ˈaqʰuje																	
TAIL_4															ʔíhiwa					
TAIL_5						lˈabo		ápβuːj		iːʔar										
TAIL_6		pʼulsu										kˈimaː								
TAIL_7	baː				jiːbˈaː				hibaː					iːp		ba				βhˈé
TAIL_8																	hibʔˈakʰle			
THAT_1	mul											mul								
THAT_2														tiːχ						
THAT_3									haʔu		hˈamuː						hˈamːu			
THAT_4				ʂuː~ʔuʂˈuː	ʔo		puː								miː			puː		
THAT_5								paj												
THAT_6		aiʦeʔe											aiʦeʔe						aiʦi	
THAT_7			pʰˈaʔut													ʔˈiji				ɲθˈa
THAT_8						hikˈuʔwa														
THAT_9										hovaʧ										
THIS_1		aiʦʰ											aiʦʰ							
THIS_2					me										weː					
THIS_3									maʔu							mˈiji	mˈaːmu			
THIS_4				piː~ʔupˈiː										ʔipˈiːχ						
THIS_5	bal							paj				ʔal								
THIS_6			kʰˈiwat~kˈiwot				pəjaː			viðaʧ								pəjˈa		βjˈa
THIS_7						hikˈija														
THOU_1		aiʔnuma											aiʔnuma						aiʔnuma	
THOU_2			mˈamot	mapˈuʧ						maɲʧ								maːʧ		mˈaːʧ
THOU_3						ʔimˈaʔ											ʔˈaːma			
THOU_4	ma				ma		maː		ma		ˈama	ma		mɛ	maːʔi	ma				
THOU_5								íːm												
TONGUE_1	hˈawba								haːba		hˈuʔbaː	hˈabaː					hˈibʔa			
TONGUE_2			hˈipʰen																	
TONGUE_3						ɬabˈaɬ														
TONGUE_4					bal									ipɬ		bal				
TONGUE_5				mpaʎ̥			ən̪əpaɬ			iːpaʎ								xənpˈaɬ		himpˈál~himpˈâl
TONGUE_6													pawaʔla						pawaʔna	
TONGUE_7															ʔéhena					
TONGUE_8								ápɾiːh												
TOOTH_1		kʰiʦʼauna																	kʰiʦʼauna	
TOOTH_2	ʔo		hˈuʦʼʲu		jaːʔˈo				hoʔo		ʔo	ʔo				ʔo	hˈoʔːo			
TOOTH_3				ʔijˈa			əjaːw			iːðoː										jˈoˑ
TOOTH_4						lˈaʔaj									ʔíʧːaw					
TOOTH_5								βuh												
TOOTH_6														itˈaːst						
TREE_1							ʔilʲ											ʔiː		ʔʔˈiˑ
TREE_2	kʰle				xaːlˈeː				qʰale		kʰˈali	kʰalˈe				χalˈe	kʰˈaːle			
TREE_3		ʔina											ʔina						ʔiwi	
TREE_4			ˈatʲa~ˈaʦʲa~aʦʲːa	ʔajˈaː				ípaha~ípa						ʔˈɛʔɛ						
TREE_5						ʔˈalʔek														
TREE_6															ʔákaːhaː					
TWO_1		ux											ux						ux	
TWO_2								áxak						koːkx						
TWO_3				xwak			xəwak			havikk								xəwˈak		hwˈâki
TWO_4						ʔoɡˈeʔ											ʔˈakʰːo			
TWO_5			χˈoqχu																	
TWO_6	kʰoː				xoʧʰ				qʰoː			kʰoː			xúkʼːa	χos				
TWO_7											kʰoʔˈoːkai									
WALK_1					wˈaduːkˌiː															
WALK_2															kʼwátːaʔ					
WALK_3						diʔwˈaʔma														
WALK_4														kontˈika						
WALK_5									w									aː		
WALK_6		ha											ha			wal			ha	
WALK_7		ni					waː						ni						ni	
WALK_8				ʔaː																
WALK_9								áhoː		ijemk		hu								jˈaˑmi~jˈami
WALK_10			hˈuwam																	
WARM_1	ho				xo				ʔoho			ho					ʔˈohːo			
WARM_2										ipiʎk~ipiːʎk										
WARM_3															ʔáːtitʼːúʔ					
WARM_4						ʔinˈuʔ														
WARM_5											moʔʦʼˈolon									
WARM_6																				ʔrˈuji
WARM_7		jaripʼa											jaripʼa							
WARM_8							wəɹaːw													
WARM_9			ʔˈelohtʼa																	
WARM_10																			aʔnaina	
WARM_11								imfiɾ								mit̪ʼe				
WARM_12				ʎ̥ap														ʎ̥ap		
WARM_13														kmatx						
WATER_1			aqʰˈa					áːs												
WATER_2	kʰa			xa	xa		ʔəxaː			ʔaha	kʰa	kʰa		ʔaχ		χa		xa		ʔhˈá
WATER_3		xana				lˈahaʔ			ʔahqʰa				xana		ʔáʦːa		ʔˈahkʰa		xana	
WATER_4								íʃaha												
WE_1	ja				waː			núː	ja		ˈajaː	ja								
WE_2														ʔɛ			ʔˈaːja			
WE_3																wij				
WE_4		aikʰiʔniki											aikʰiʔniki						aikʰiʔniki	
WE_5							ʔənʲaːwapʧ											ɲaʔwˈaʧ		
WE_6										ʔiɲeːʧvʧ										ʔɲˈaʧβ
WE_7						ʔijˈaŋkʼ														
WE_8				ɲaːʧ											ʧaːkʼá					
WE_9			nˈaːʧʰitas																	
WHAT_1					ʧʰi	de						kʼo								
WHAT_2			pˈaʦʰʲi~pʰˈaʦʰʲi						baqʼoː							ʔˈawi	bˈaːkʼo		ʔahʦa	
WHAT_3							ʔuːʧ			kuːʧ				aʃ	kuːʧʼá					
WHAT_4	kʼˈowa	aʦʰiːma		luːɲ									aʦʰiːma							
WHAT_5								fâːt			pʰaːʃka									kˈaβ
WHAT_6																		maːjˈiːʧ		
WHITE_1				xmaːʎ̥											ʔítʼaːjú					
WHITE_2																t̪ʼˈot̪ʼo				
WHITE_3	kaːlˈe								qahle			kalˈe					kˈahle			
WHITE_4						ʔafˈuhɡa														
WHITE_5														koːχp						
WHITE_6							n̪əməʂap			ɲamasav								ɲəmʃˈap		ɲmsˈaβi
WHITE_7		talapʔsa											tʼalapʔ						tʼalapʔ	
WHITE_8					pʰiːt̪ʼˈaw						tʰˈajan									
WHITE_9			mˈeneʔi																	
WHITE_10								ʧánʧaːfkuniʃ												
WHO_1							maːp											məʔˈap		
WHO_2			qʰˈomasʲ							makaʧ										
WHO_3					kiːjˈaː				ʧibaː			ʧˈibaː		kiːʔ						
WHO_4	bˈaːwa																			βkˈa
WHO_5						nˈajʦi					t̪ʰˈaʔa				tákaː	ʦˈaʔe	ʧˈaʔːa			
WHO_6				luːɲ																
WHO_7		ʔampima											ʔappima						ʔampima	
WHO_8								akâːj												
WIND_1	ja				j̥ˈa							ja				ja				
WIND_2						ɬˈawaʔ			ʔihja		hˈija						ʔihja			
WIND_3														ʔai						
WIND_4															ʔáːska					
WIND_5		ʦukʼalla											ʦukʼalla						ʦuʔkʼalla	
WIND_6				ʧxa						mataha~matha								mat̪xˈa		mˌathˈaja~mˌathˈâːja~mˌathˈája
WIND_7			hˈikʼoseʔ																	
WIND_8							jaːjp													
WIND_9								ikɾéːmjah												
WOMAN_1					da						dˈaki									βqˈí~pqˈí
WOMAN_2						ɬaɡˈaʔno											bˈaʔaj			
WOMAN_3				sʔak						θiɲaʔaːk~θiɲaʔaːk								ɲəʧʔˈak		
WOMAN_4			pˈunsar~pˈunsaːr~pˈunʦaːr													bitˈed				
WOMAN_5								asiktáβaːn												
WOMAN_6														kmaːm						
WOMAN_7							sinʲ													
WOMAN_8															taríːʧʼiʔ					
WOMAN_9		mariʔmi											mariʔmi						mariʔmi	
WOMAN_10	mˈaːt̪a								ʔimaːt̪a			mˈaːt̪a								
YEAR_1										hoðe~huːðe										ʔʧʰˈura
YEAR_2					xuːʦʼˈaj															
YEAR_3															ʧʼikíːsuʔ					
YEAR_4																mutin				
YEAR_5				mˌatkˈaːm														matwˈam		
YEAR_6						ɬˈamaʦʼ			mal			jemal								
YEAR_7								háɾinaj												
YEAR_8														ʔant						
YEAR_9							ʔaːnʲ													
YELLOW_1					quːʃˈiliʃiːbˌa							ʧiʃˈilʃiba								
YELLOW_2	ʧˈot̪ʼəʃəba																			
YELLOW_3						ʔundˈaʔe														
YELLOW_4				qʷaʂ			ʔəkʷas		qʰalaːʧ	ʔaqʷaθm~ʔaqʷaːθm								kʷas		ʔqʷˈaθi
YELLOW_5														kmˈasoɬ						
YELLOW_6											kʰaʃˈiʔba									
YELLOW_7																kiʔˈilt̪ʼo				
YELLOW_8		tamuxtuisa											muxtui						tamustuisa	
YELLOW_9																	biʔdˈubotʼ			
YELLOW_10								θúkinkuniʃ												
YELLOW_11															xanːárkʼéːʔeːkikʼárik					
